date,team,team_opp,home,won,fg,fga,fg_pct,fg3,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,plus_minus,total,fg_opp,fga_opp,fg_pct_opp,pts_opp,total_opp,season
2025-01-24,LAL,NYK,1,1,44,76,0.41,11,0.4,11,18,13,23,37,23,4,7,10,23,100,-6,108,38,78,0.43,99,102,2025
2025-01-24,NYK,LAL,1,1,50,91,0.46,5,0.35,11,20,7,30,38,26,5,2,9,25,109,0,116,32,92,0.53,108,125,2025
2025-01-25,PHI,GSW,1,1,41,71,0.41,6,0.34,24,19,13,25,30,25,6,4,15,17,118,2,121,30,75,0.41,96,99,2025
2025-01-25,GSW,PHI,1,1,35,95,0.42,11,0.33,20,18,5,28,44,22,5,4,11,18,126,-8,101,43,70,0.47,92,104,2025
2025-01-25,NYK,BKN,1,1,33,95,0.44,5,0.42,17,22,12,26,47,22,4,8,10,19,126,-8,108,48,100,0.55,90,93,2025
2025-01-25,BKN,NYK,1,0,34,89,0.44,16,0.33,18,17,10,26,33,26,6,6,9,22,90,-1,126,34,77,0.42,121,100,2025
2025-01-25,DAL,LAL,1,1,32,98,0.52,11,0.38,21,28,5,26,40,30,8,2,14,17,130,3,123,36,79,0.43,117,125,2025
2025-01-25,LAL,DAL,1,1,43,89,0.43,8,0.34,20,24,12,24,40,23,10,6,9,25,99,1,92,50,96,0.47,93,108,2025
2025-01-25,CHI,MIA,1,0,41,88,0.42,9,0.32,16,25,10,27,41,15,6,8,13,15,98,0,124,45,87,0.53,103,97,2025
2025-01-25,MIA,CHI,1,1,46,83,0.42,13,0.39,15,30,13,24,37,29,6,5,13,19,115,2,91,48,88,0.45,91,108,2025
2025-01-25,MIL,BOS,1,1,37,96,0.42,8,0.45,18,28,6,28,43,28,6,7,15,20,118,-10,95,45,72,0.42,110,122,2025
2025-01-25,BOS,MIL,1,0,33,98,0.55,11,0.33,17,20,11,32,43,22,3,3,15,22,115,-2,125,45,95,0.45,115,129,2025
2025-01-26,GSW,DAL,1,1,48,92,0.47,16,0.39,10,28,6,21,41,22,4,2,16,19,123,0,114,33,89,0.53,108,129,2025
2025-01-26,DAL,GSW,1,1,31,81,0.46,5,0.31,20,23,7,30,39,15,8,5,15,20,127,-5,99,44,74,0.47,100,95,2025
2025-01-26,LAL,MIA,1,1,33,84,0.53,11,0.4,18,21,5,26,36,15,9,6,15,15,97,-7,111,45,99,0.42,95,112,2025
2025-01-26,MIA,LAL,1,1,36,100,0.54,16,0.38,19,25,6,29,34,21,8,8,8,20,105,-2,116,33,94,0.46,94,95,2025
2025-01-26,PHI,CHI,1,0,35,75,0.52,5,0.31,12,25,12,31,42,24,6,2,18,15,102,-4,124,36,91,0.47,107,126,2025
2025-01-26,CHI,PHI,1,1,33,89,0.53,10,0.42,11,26,12,21,31,21,7,6,14,21,126,-4,126,39,78,0.52,101,103,2025
2025-01-26,BKN,NYK,1,0,40,80,0.44,9,0.43,13,24,9,24,49,19,10,3,15,18,110,-10,115,39,82,0.5,128,111,2025
2025-01-26,NYK,BKN,1,1,40,95,0.47,7,0.42,15,29,11,32,38,30,7,7,8,20,128,6,115,38,97,0.51,91,118,2025
2025-01-26,BOS,MIL,1,0,47,78,0.5,13,0.34,21,16,11,29,34,24,10,4,9,15,96,-5,97,42,99,0.55,108,117,2025
2025-01-26,MIL,BOS,1,0,37,79,0.48,13,0.38,21,22,10,25,44,25,5,7,13,21,123,10,101,43,84,0.49,125,103,2025
2025-01-27,DAL,MIA,1,1,49,80,0.41,14,0.36,22,24,14,21,33,23,10,8,13,25,115,7,105,40,72,0.51,110,94,2025
2025-01-27,MIA,DAL,1,1,32,71,0.45,18,0.45,11,30,8,34,50,22,10,4,8,24,104,-2,96,31,93,0.44,103,112,2025
2025-01-27,GSW,LAL,1,1,45,94,0.55,7,0.45,18,25,8,33,30,24,8,5,10,25,98,-3,112,36,83,0.49,91,99,2025
2025-01-27,LAL,GSW,1,1,40,75,0.41,15,0.31,24,27,11,25,46,20,7,6,12,21,125,-6,117,49,88,0.52,107,97,2025
2025-01-27,MIL,NYK,1,1,33,81,0.41,16,0.41,23,24,10,32,43,22,3,2,12,24,115,-8,95,40,99,0.52,114,117,2025
2025-01-27,NYK,MIL,1,1,44,100,0.43,6,0.44,10,20,5,29,39,25,4,3,13,21,116,3,97,36,84,0.42,101,106,2025
2025-01-27,CHI,PHI,1,0,49,82,0.41,11,0.44,16,27,13,29,34,17,8,4,8,23,115,-1,125,33,76,0.46,129,120,2025
2025-01-27,PHI,CHI,1,0,36,95,0.41,10,0.3,12,30,13,29,40,27,7,6,17,19,96,10,112,41,86,0.54,129,123,2025
2025-01-27,BKN,BOS,1,0,47,97,0.52,6,0.42,21,19,9,27,46,24,10,2,14,19,109,-10,120,41,76,0.54,126,115,2025
2025-01-27,BOS,BKN,1,0,37,74,0.4,18,0.4,21,27,8,30,35,18,9,4,12,18,104,3,99,47,89,0.48,124,90,2025
2025-01-28,CHI,DAL,1,0,31,74,0.41,16,0.31,23,26,15,23,49,30,7,4,16,25,96,-6,118,34,73,0.52,99,121,2025
2025-01-28,DAL,CHI,1,0,39,99,0.53,8,0.34,15,22,12,26,41,29,3,7,9,25,95,7,99,43,87,0.53,125,98,2025
2025-01-28,MIL,MIA,1,1,49,83,0.48,8,0.44,23,22,11,31,46,23,10,8,18,25,107,6,110,40,92,0.41,106,99,2025
2025-01-28,MIA,MIL,1,1,48,83,0.45,7,0.42,12,24,6,34,41,20,4,4,16,19,95,1,108,45,97,0.52,90,126,2025
2025-01-28,PHI,BOS,1,0,46,100,0.51,10,0.35,16,28,5,20,50,21,4,7,16,24,103,4,94,48,76,0.5,119,98,2025
2025-01-28,BOS,PHI,1,1,39,77,0.49,10,0.3,18,22,9,20,43,22,3,7,16,25,114,-5,117,45,73,0.41,103,96,2025
2025-01-28,BKN,NYK,1,1,32,82,0.46,7,0.45,16,26,5,33,30,30,3,6,12,15,96,10,102,46,83,0.41,95,126,2025
2025-01-28,NYK,BKN,1,0,44,75,0.46,7,0.31,11,24,5,30,50,18,9,7,16,21,100,-7,106,46,74,0.42,105,94,2025
2025-01-28,LAL,GSW,1,1,36,100,0.48,12,0.32,19,26,11,27,38,22,10,8,10,24,118,-1,103,45,94,0.42,103,105,2025
2025-01-28,GSW,LAL,1,1,30,96,0.45,10,0.32,12,23,12,32,50,26,5,7,8,21,125,-2,122,35,73,0.55,106,128,2025
2025-01-29,GSW,LAL,1,1,35,89,0.49,12,0.45,22,24,13,22,48,22,10,7,9,18,123,-3,126,36,72,0.52,95,118,2025
2025-01-29,LAL,GSW,1,1,45,88,0.47,17,0.37,18,28,15,23,31,20,7,3,16,24,124,-3,105,50,75,0.41,102,117,2025
2025-01-29,MIA,PHI,1,0,46,87,0.52,15,0.41,11,25,8,29,46,21,9,7,17,19,119,5,94,30,97,0.47,120,99,2025
2025-01-29,PHI,MIA,1,0,47,87,0.44,11,0.39,14,22,14,34,33,19,9,8,11,17,94,9,91,32,100,0.52,127,91,2025
2025-01-29,NYK,BOS,1,0,48,91,0.46,19,0.38,17,30,15,23,35,27,6,2,16,23,94,-2,109,38,70,0.45,113,128,2025
2025-01-29,BOS,NYK,1,1,37,73,0.4,20,0.39,18,28,11,26,48,18,5,2,17,20,115,9,104,49,88,0.43,105,96,2025
2025-01-29,DAL,CHI,1,0,48,71,0.4,13,0.39,23,26,11,21,42,25,6,5,17,20,106,2,109,49,81,0.41,121,103,2025
2025-01-29,CHI,DAL,1,0,36,72,0.46,12,0.42,23,22,12,29,31,28,3,4,11,24,117,3,100,36,95,0.47,118,106,2025
2025-01-29,MIL,BKN,1,1,44,76,0.4,9,0.35,14,15,14,33,30,15,3,7,9,20,107,0,101,42,74,0.41,105,128,2025
2025-01-29,BKN,MIL,1,1,30,89,0.51,13,0.35,11,28,14,27,37,24,6,3,17,21,130,4,118,43,85,0.46,120,115,2025
2025-01-30,DAL,MIL,1,1,42,82,0.48,18,0.3,15,22,11,30,42,26,6,2,8,25,120,-1,108,49,87,0.49,100,97,2025
2025-01-30,MIL,DAL,1,1,46,85,0.41,8,0.31,20,26,9,21,31,30,10,4,14,25,124,5,111,32,97,0.42,122,121,2025
2025-01-30,LAL,NYK,1,0,45,93,0.5,15,0.38,21,30,12,22,39,26,9,2,16,25,90,-6,110,35,97,0.44,123,125,2025
2025-01-30,NYK,LAL,1,1,50,83,0.55,14,0.41,20,28,11,21,43,23,5,8,12,16,116,8,101,46,98,0.51,90,112,2025
2025-01-30,BKN,MIA,1,0,46,71,0.53,12,0.39,23,28,15,29,48,20,9,2,8,17,92,10,115,43,91,0.54,110,105,2025
2025-01-30,MIA,BKN,1,0,34,81,0.41,14,0.44,20,27,13,29,48,15,7,5,17,16,118,9,121,35,79,0.43,130,125,2025
2025-01-30,GSW,CHI,1,0,36,94,0.49,14,0.33,12,24,5,31,45,28,4,3,18,23,121,7,92,34,90,0.54,124,124,2025
2025-01-30,CHI,GSW,1,0,44,86,0.43,7,0.35,11,25,7,25,30,16,4,5,9,17,109,-3,124,37,92,0.49,114,101,2025
2025-01-30,BOS,PHI,1,0,32,89,0.46,7,0.44,20,27,14,24,49,17,8,5,13,17,91,4,96,48,80,0.53,94,110,2025
2025-01-30,PHI,BOS,1,1,47,88,0.54,17,0.38,25,28,12,32,49,20,8,4,18,17,126,2,124,48,82,0.46,112,98,2025
2025-01-31,GSW,CHI,1,0,38,74,0.48,17,0.36,23,26,8,24,45,30,9,6,18,15,90,5,110,46,74,0.41,112,110,2025
2025-01-31,CHI,GSW,1,0,37,73,0.44,5,0.36,18,15,14,31,33,30,4,8,15,17,129,-8,91,47,79,0.54,129,119,2025
2025-01-31,BOS,PHI,1,0,41,98,0.44,17,0.39,13,19,5,24,49,27,5,7,9,23,94,-1,91,43,99,0.5,98,105,2025
2025-01-31,PHI,BOS,1,0,46,81,0.43,7,0.35,13,22,9,32,50,21,9,6,10,20,111,10,127,31,95,0.44,127,125,2025
2025-01-31,MIL,MIA,1,1,35,76,0.52,8,0.4,15,17,15,27,36,27,7,7,15,24,113,-3,112,37,82,0.43,96,100,2025
2025-01-31,MIA,MIL,1,0,40,79,0.46,5,0.36,20,16,13,28,30,29,5,5,10,24,114,2,93,33,92,0.46,123,118,2025
2025-01-31,NYK,BKN,1,0,44,79,0.53,14,0.4,24,21,13,23,40,16,9,5,18,23,95,8,118,44,98,0.44,100,108,2025
2025-01-31,BKN,NYK,1,0,31,90,0.5,17,0.44,23,16,9,32,44,18,9,4,16,16,105,-4,117,49,82,0.53,112,96,2025
2025-01-31,DAL,LAL,1,0,42,100,0.42,15,0.33,25,24,5,30,32,28,6,6,18,24,109,1,113,37,94,0.49,111,92,2025
2025-01-31,LAL,DAL,1,0,50,75,0.46,6,0.43,13,20,13,33,37,18,5,3,9,19,95,-9,104,31,95,0.43,95,124,2025
2025-02-01,GSW,NYK,1,1,42,98,0.47,10,0.36,25,28,5,25,46,15,6,8,11,15,114,-7,97,32,71,0.49,103,110,2025
2025-02-01,NYK,GSW,1,1,41,97,0.54,13,0.43,20,30,13,27,34,23,6,3,14,15,130,-7,98,46,73,0.43,115,122,2025
2025-02-01,BKN,LAL,1,0,49,77,0.51,7,0.42,18,29,9,21,45,20,3,3,15,20,117,-5,118,38,89,0.41,123,105,2025
2025-02-01,LAL,BKN,1,0,41,71,0.42,16,0.37,15,17,15,25,32,15,3,2,16,15,116,9,98,38,73,0.42,116,108,2025
2025-02-01,DAL,MIL,1,1,39,100,0.47,10,0.43,11,22,11,31,46,15,3,5,10,25,105,2,91,44,86,0.54,93,120,2025
2025-02-01,MIL,DAL,1,0,34,84,0.45,7,0.35,11,23,13,35,37,25,3,3,17,16,93,-2,125,46,98,0.51,118,125,2025
2025-02-01,MIA,BOS,1,0,45,77,0.47,8,0.3,21,17,7,26,33,18,7,6,12,17,99,3,124,38,99,0.45,122,103,2025
2025-02-01,BOS,MIA,1,1,50,99,0.5,17,0.32,22,20,10,28,34,21,10,6,8,25,126,-10,97,32,70,0.45,114,117,2025
2025-02-01,CHI,PHI,1,0,34,99,0.46,14,0.31,11,24,10,21,37,16,3,5,17,24,109,-4,116,30,98,0.48,119,120,2025
2025-02-01,PHI,CHI,1,1,41,93,0.41,18,0.33,20,20,12,21,47,18,10,4,10,18,107,-1,95,30,90,0.45,106,130,2025
2025-02-02,MIL,DAL,1,1,39,99,0.55,18,0.41,25,30,10,31,36,26,10,8,11,22,101,-2,126,38,84,0.51,98,106,2025
2025-02-02,DAL,MIL,1,0,34,95,0.53,18,0.38,10,26,6,23,33,27,8,3,10,20,92,-10,96,39,92,0.4,109,124,2025
2025-02-02,BKN,LAL,1,1,49,70,0.44,11,0.33,24,23,11,23,32,23,9,5,11,16,115,0,114,30,95,0.5,108,99,2025
2025-02-02,LAL,BKN,1,1,30,73,0.43,6,0.38,11,25,7,25,39,29,8,7,18,20,126,-5,125,50,87,0.51,100,125,2025
2025-02-02,GSW,BOS,1,1,38,85,0.54,9,0.43,22,19,11,24,36,17,9,2,9,20,94,7,128,33,99,0.46,90,124,2025
2025-02-02,BOS,GSW,1,1,38,92,0.52,15,0.43,19,28,9,27,48,22,4,6,8,25,97,2,93,45,100,0.42,93,94,2025
2025-02-02,CHI,PHI,1,1,39,94,0.55,7,0.4,21,26,13,21,47,28,5,4,15,19,126,-5,123,42,80,0.46,112,104,2025
2025-02-02,PHI,CHI,1,1,40,95,0.53,11,0.4,22,25,10,29,37,15,4,8,9,21,130,0,96,43,94,0.42,126,125,2025
2025-02-02,NYK,MIA,1,1,41,74,0.46,10,0.34,24,18,14,31,38,18,4,5,13,19,96,4,124,43,95,0.53,93,95,2025
2025-02-02,MIA,NYK,1,0,48,94,0.41,14,0.31,14,28,11,35,33,18,3,3,18,16,102,6,114,30,81,0.53,124,127,2025
2025-02-03,LAL,GSW,1,0,50,81,0.44,15,0.31,15,27,12,22,37,17,6,6,12,18,121,9,130,43,97,0.45,123,128,2025
2025-02-03,GSW,LAL,1,1,34,70,0.42,13,0.35,25,30,11,35,43,16,3,7,16,22,107,-5,109,33,84,0.5,95,128,2025
2025-02-03,CHI,NYK,1,1,46,73,0.41,17,0.37,21,29,5,27,35,20,9,2,16,18,126,-9,92,34,87,0.42,104,115,2025
2025-02-03,NYK,CHI,1,0,37,95,0.42,11,0.37,11,30,14,23,46,28,10,3,9,20,102,-9,114,43,71,0.55,109,111,2025
2025-02-03,BKN,MIL,1,1,35,99,0.53,9,0.36,23,24,15,25,31,27,5,6,9,24,94,-2,128,31,100,0.5,93,124,2025
2025-02-03,MIL,BKN,1,1,44,71,0.5,13,0.36,23,27,8,23,30,15,10,4,11,21,117,6,103,42,87,0.47,97,92,2025
2025-02-03,PHI,DAL,1,0,47,82,0.42,5,0.44,19,25,15,35,41,22,8,5,15,23,116,-9,109,31,92,0.43,123,112,2025
2025-02-03,DAL,PHI,1,0,33,84,0.45,15,0.32,12,19,13,21,43,15,4,2,18,25,109,9,121,49,76,0.45,115,90,2025
2025-02-03,MIA,BOS,1,0,35,82,0.44,11,0.32,13,25,15,27,49,15,7,6,17,22,96,6,91,45,71,0.45,122,95,2025
2025-02-03,BOS,MIA,1,0,48,89,0.5,10,0.36,23,22,6,29,40,23,8,3,11,15,90,-2,109,49,90,0.47,106,121,2025
2025-02-04,NYK,MIA,1,0,30,92,0.54,12,0.44,18,21,15,31,49,30,8,8,13,25,96,4,110,40,84,0.45,109,125,2025
2025-02-04,MIA,NYK,1,0,36,77,0.53,5,0.32,18,22,5,35,32,26,8,2,17,22,100,-6,128,42,72,0.54,116,122,2025
2025-02-04,PHI,LAL,1,0,47,83,0.53,20,0.42,23,28,7,28,37,25,4,3,10,17,111,7,126,46,83,0.42,115,123,2025
2025-02-04,LAL,PHI,1,0,37,79,0.45,10,0.34,15,19,14,26,33,28,10,2,9,20,92,6,117,41,97,0.44,98,107,2025
2025-02-04,BOS,CHI,1,0,31,85,0.4,10,0.4,17,21,9,28,39,23,10,5,13,16,96,-7,90,30,83,0.44,109,123,2025
2025-02-04,CHI,BOS,1,0,43,94,0.55,7,0.43,12,30,14,34,49,22,9,5,11,23,92,8,126,43,70,0.54,102,97,2025
2025-02-04,DAL,MIL,1,1,45,74,0.47,5,0.33,18,30,15,20,41,17,3,4,15,21,124,-4,113,33,89,0.5,123,95,2025
2025-02-04,MIL,DAL,1,1,40,93,0.44,6,0.41,11,22,8,35,50,28,8,8,10,21,126,5,109,35,80,0.44,112,118,2025
2025-02-04,BKN,GSW,1,1,43,85,0.41,8,0.37,20,20,7,32,41,20,3,8,16,22,108,8,125,37,74,0.45,99,100,2025
2025-02-04,GSW,BKN,1,0,44,89,0.55,19,0.32,18,28,5,29,36,27,8,5,18,16,100,-8,92,43,74,0.43,117,115,2025
2025-02-05,MIA,MIL,1,1,32,85,0.54,16,0.4,10,21,11,34,49,21,4,3,16,20,114,3,102,31,98,0.55,92,95,2025
2025-02-05,MIL,MIA,1,1,37,81,0.48,14,0.37,22,25,10,26,40,17,5,3,9,16,125,7,101,40,70,0.48,119,122,2025
2025-02-05,BOS,BKN,1,1,48,96,0.49,8,0.39,10,19,9,25,41,24,3,6,12,24,100,-8,109,44,76,0.54,93,98,2025
2025-02-05,BKN,BOS,1,0,50,71,0.51,12,0.41,21,27,7,35,32,17,7,2,15,18,90,7,130,39,90,0.43,95,98,2025
2025-02-05,PHI,DAL,1,1,46,76,0.49,19,0.41,11,17,8,28,49,28,10,8,11,18,114,5,92,40,75,0.5,102,109,2025
2025-02-05,DAL,PHI,1,0,49,100,0.54,11,0.34,15,17,9,28,50,19,4,5,16,25,91,7,99,30,84,0.5,104,96,2025
2025-02-05,CHI,LAL,1,1,36,72,0.52,17,0.44,20,18,11,32,50,16,3,3,15,16,129,9,91,40,98,0.41,114,93,2025
2025-02-05,LAL,CHI,1,0,40,98,0.54,16,0.37,24,19,12,27,30,28,9,3,16,21,103,-9,109,48,93,0.42,112,106,2025
2025-02-05,NYK,GSW,1,0,30,82,0.45,8,0.38,23,25,11,23,46,22,10,4,17,21,100,2,95,36,78,0.45,107,121,2025
2025-02-05,GSW,NYK,1,0,37,92,0.5,19,0.34,11,22,6,33,32,27,6,7,11,19,116,0,126,38,100,0.53,117,109,2025
2025-02-06,NYK,LAL,1,1,50,97,0.41,13,0.35,24,20,11,21,45,21,4,5,18,19,128,10,124,48,83,0.54,105,126,2025
2025-02-06,LAL,NYK,1,0,37,84,0.43,5,0.37,11,30,7,35,38,24,5,3,12,15,105,3,99,43,94,0.48,114,91,2025
2025-02-06,GSW,CHI,1,1,41,76,0.51,12,0.39,14,15,6,21,37,16,9,7,13,22,123,-8,114,30,84,0.44,107,110,2025
2025-02-06,CHI,GSW,1,0,46,84,0.42,19,0.31,23,25,10,31,34,21,8,5,15,22,110,-1,114,47,98,0.44,128,109,2025
2025-02-06,DAL,BKN,1,1,42,72,0.52,17,0.41,20,16,12,32,45,28,7,8,8,19,130,-9,98,50,71,0.51,96,129,2025
2025-02-06,BKN,DAL,1,0,45,84,0.5,19,0.33,18,21,13,26,43,16,5,7,11,20,90,-7,91,40,95,0.53,91,115,2025
2025-02-06,PHI,BOS,1,1,30,85,0.48,19,0.37,13,16,9,33,47,16,3,8,13,18,121,-1,94,43,73,0.43,106,115,2025
2025-02-06,BOS,PHI,1,1,43,98,0.54,16,0.42,25,15,5,23,45,22,4,3,18,15,104,-1,130,37,85,0.53,102,90,2025
2025-02-06,MIA,MIL,1,0,34,84,0.43,9,0.38,12,23,5,31,43,21,7,4,18,21,96,-8,91,32,72,0.44,126,111,2025
2025-02-06,MIL,MIA,1,1,40,88,0.54,7,0.35,11,25,12,34,38,18,10,4,16,16,111,-7,118,48,76,0.52,97,94,2025
2025-02-07,BOS,GSW,1,0,31,99,0.51,7,0.3,12,16,6,33,35,30,9,3,11,17,91,-4,114,50,93,0.44,101,96,2025
2025-02-07,GSW,BOS,1,0,41,85,0.5,11,0.44,20,29,15,35,35,22,4,3,10,21,109,-5,124,32,76,0.45,126,115,2025
2025-02-07,MIL,NYK,1,0,32,93,0.55,5,0.34,10,15,11,34,42,22,9,3,10,17,104,3,112,42,82,0.46,104,96,2025
2025-02-07,NYK,MIL,1,1,45,91,0.51,9,0.35,12,21,13,27,43,15,7,8,17,21,128,3,101,48,91,0.45,108,127,2025
2025-02-07,DAL,PHI,1,0,38,84,0.48,15,0.34,20,26,13,33,50,28,7,5,12,20,90,7,107,46,70,0.51,108,123,2025
2025-02-07,PHI,DAL,1,0,49,93,0.48,7,0.32,10,26,6,28,39,15,5,4,16,18,92,4,101,42,79,0.41,93,122,2025
2025-02-07,CHI,BKN,1,1,49,71,0.52,15,0.44,20,29,10,21,40,19,3,6,9,18,127,5,96,30,86,0.45,111,109,2025
2025-02-07,BKN,CHI,1,1,36,74,0.42,8,0.38,14,25,10,25,42,23,6,3,16,18,123,-7,110,37,100,0.55,95,130,2025
2025-02-07,LAL,MIA,1,0,46,100,0.51,11,0.41,23,30,6,34,45,23,4,6,15,19,90,0,125,30,100,0.53,127,103,2025
2025-02-07,MIA,LAL,1,1,37,83,0.54,11,0.34,23,23,9,24,50,16,10,2,9,24,127,2,114,43,80,0.48,125,114,2025
2025-02-08,CHI,PHI,1,0,36,83,0.5,13,0.36,10,29,8,34,45,19,4,2,9,22,130,10,122,31,95,0.42,130,119,2025
2025-02-08,PHI,CHI,1,0,40,99,0.46,14,0.37,23,19,6,21,32,17,6,6,9,20,112,2,103,32,79,0.51,115,105,2025
2025-02-08,GSW,LAL,1,0,35,95,0.45,12,0.34,20,27,15,32,44,23,7,5,18,20,98,10,127,50,76,0.42,109,119,2025
2025-02-08,LAL,GSW,1,0,31,94,0.49,13,0.35,16,20,6,30,34,25,3,7,18,17,93,-7,107,37,99,0.55,123,100,2025
2025-02-08,NYK,MIL,1,0,46,100,0.51,19,0.42,20,23,11,33,36,21,3,4,11,17,93,-4,90,31,91,0.54,127,113,2025
2025-02-08,MIL,NYK,1,0,48,96,0.51,9,0.44,23,30,14,23,46,16,5,4,11,17,105,2,94,39,86,0.54,108,97,2025
2025-02-08,BKN,MIA,1,1,38,77,0.41,7,0.35,19,22,11,26,44,18,10,2,15,15,97,8,125,42,87,0.49,94,130,2025
2025-02-08,MIA,BKN,1,0,31,98,0.43,7,0.34,21,17,15,26,44,18,9,7,10,20,90,-5,98,41,90,0.47,106,111,2025
2025-02-08,BOS,DAL,1,0,32,86,0.53,5,0.4,24,26,13,24,36,29,4,2,18,24,125,9,97,35,96,0.4,126,122,2025
2025-02-08,DAL,BOS,1,0,33,76,0.42,11,0.38,25,30,12,34,33,20,4,4,13,25,96,3,120,48,95,0.48,98,118,2025
2025-02-09,PHI,MIL,1,1,32,98,0.55,10,0.4,23,15,7,31,42,24,6,2,11,21,124,1,124,31,98,0.49,91,119,2025
2025-02-09,MIL,PHI,1,1,46,93,0.51,19,0.43,24,15,14,26,46,21,5,3,10,17,121,-5,126,38,96,0.46,112,119,2025
2025-02-09,LAL,DAL,1,0,49,100,0.52,11,0.36,15,17,9,25,37,25,3,7,8,25,97,0,119,33,73,0.49,98,101,2025
2025-02-09,DAL,LAL,1,0,41,70,0.47,11,0.4,23,15,6,20,46,23,7,8,9,16,110,-5,95,42,95,0.4,116,109,2025
2025-02-09,CHI,GSW,1,0,43,100,0.52,8,0.31,24,22,5,30,43,15,5,4,14,25,101,-6,115,33,83,0.54,120,121,2025
2025-02-09,GSW,CHI,1,1,31,87,0.54,13,0.33,10,16,11,23,43,27,7,2,16,20,123,-1,112,50,85,0.43,105,92,2025
2025-02-09,BKN,BOS,1,0,39,95,0.41,19,0.32,13,27,15,35,43,29,9,3,18,17,98,3,110,36,87,0.48,116,100,2025
2025-02-09,BOS,BKN,1,1,34,87,0.51,19,0.43,25,19,12,26,44,23,9,8,8,22,125,9,112,30,93,0.53,110,100,2025
2025-02-09,NYK,MIA,1,0,48,70,0.42,14,0.34,10,16,12,29,39,28,9,8,18,20,98,-9,115,46,94,0.5,119,93,2025
2025-02-09,MIA,NYK,1,1,44,95,0.43,11,0.38,11,26,10,24,43,27,3,4,9,17,112,10,110,45,93,0.41,94,122,2025
2025-02-10,MIA,DAL,1,1,50,99,0.53,10,0.39,12,24,6,22,32,28,8,2,10,17,99,8,94,44,80,0.43,98,127,2025
2025-02-10,DAL,MIA,1,1,45,93,0.44,13,0.32,13,22,7,31,37,29,7,3,15,19,113,10,90,35,83,0.52,96,98,2025
2025-02-10,PHI,BOS,1,1,36,78,0.46,11,0.35,18,17,12,28,47,21,7,2,9,20,100,7,93,47,88,0.4,93,121,2025
2025-02-10,BOS,PHI,1,0,33,89,0.54,10,0.44,25,21,5,32,45,20,6,3,12,25,103,3,91,31,74,0.53,119,99,2025
2025-02-10,MIL,NYK,1,0,46,91,0.47,9,0.36,20,23,14,27,31,28,3,4,8,21,128,3,97,36,81,0.49,129,112,2025
2025-02-10,NYK,MIL,1,0,34,87,0.41,6,0.44,16,22,7,23,30,21,6,8,14,24,99,-1,93,34,98,0.4,120,126,2025
2025-02-10,GSW,CHI,1,0,37,81,0.45,6,0.41,17,29,11,24,42,23,7,8,11,24,104,1,125,46,98,0.5,121,127,2025
2025-02-10,CHI,GSW,1,1,32,83,0.48,12,0.35,20,29,8,21,35,28,8,2,12,18,109,-5,115,50,86,0.45,100,110,2025
2025-02-10,BKN,LAL,1,0,38,70,0.51,11,0.35,17,26,15,28,35,22,9,5,16,16,90,-9,91,48,75,0.52,125,118,2025
2025-02-10,LAL,BKN,1,1,41,98,0.54,13,0.4,19,28,10,24,39,24,9,8,8,23,127,3,105,35,95,0.54,125,106,2025
2025-02-11,LAL,BKN,1,1,46,84,0.52,12,0.37,24,22,13,32,36,24,3,4,17,23,128,-9,92,36,70,0.49,102,96,2025
2025-02-11,BKN,LAL,1,0,44,93,0.43,20,0.31,14,29,14,30,37,15,6,4,11,16,107,-6,108,38,72,0.44,114,124,2025
2025-02-11,PHI,GSW,1,0,30,100,0.47,11,0.35,24,16,11,20,44,29,4,2,8,24,90,-4,97,48,88,0.48,127,120,2025
2025-02-11,GSW,PHI,1,1,50,79,0.5,19,0.37,20,23,13,35,47,20,9,2,11,18,112,-4,93,33,95,0.51,92,115,2025
2025-02-11,BOS,NYK,1,1,49,81,0.42,20,0.38,15,15,8,31,37,22,5,3,10,16,129,-4,128,33,77,0.52,108,128,2025
2025-02-11,NYK,BOS,1,1,43,100,0.53,15,0.45,23,25,15,28,48,23,8,3,18,18,127,-9,93,32,76,0.43,97,99,2025
2025-02-11,DAL,MIA,1,1,32,85,0.42,20,0.45,17,18,13,32,33,20,5,7,8,15,122,1,130,32,75,0.47,97,122,2025
2025-02-11,MIA,DAL,1,1,34,71,0.49,9,0.41,12,22,14,30,37,24,10,2,12,24,119,2,127,31,86,0.53,101,124,2025
2025-02-11,CHI,MIL,1,1,39,85,0.53,12,0.42,17,28,13,35,44,30,4,2,15,22,104,-6,92,48,73,0.49,94,94,2025
2025-02-11,MIL,CHI,1,0,37,81,0.55,10,0.4,11,26,7,33,49,19,8,8,12,22,93,1,103,40,75,0.43,93,118,2025
2025-02-12,MIA,BOS,1,0,49,89,0.43,12,0.41,14,27,9,35,42,24,5,4,14,21,101,6,130,35,75,0.54,119,92,2025
2025-02-12,BOS,MIA,1,0,47,76,0.41,12,0.44,18,18,8,31,32,30,4,8,9,22,100,-6,99,44,72,0.48,103,126,2025
2025-02-12,PHI,GSW,1,1,31,98,0.54,19,0.39,21,22,7,32,50,16,6,3,17,21,112,1,130,32,86,0.45,98,103,2025
2025-02-12,GSW,PHI,1,0,41,79,0.46,20,0.4,15,29,11,30,46,24,6,7,17,24,117,-3,93,43,99,0.41,126,106,2025
